kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,tahun,garis_kemiskinan,garis_kemiskinan_was_imputed,persentase_penduduk_miskin,persentase_penduduk_miskin_was_imputed,indeks_keparahan_kemiskinan,indeks_keparahan_kemiskinan_was_imputed,indeks_pembangunan_manusia,indeks_pembangunan_manusia_was_imputed,tingkat_pengangguran_terbuka,tingkat_pengangguran_terbuka_was_imputed,garis_kemiskinan_yoy_change,garis_kemiskinan_yoy_pct_change,persentase_penduduk_miskin_yoy_change,persentase_penduduk_miskin_yoy_pct_change,indeks_keparahan_kemiskinan_yoy_change,indeks_keparahan_kemiskinan_yoy_pct_change,indeks_pembangunan_manusia_yoy_change,indeks_pembangunan_manusia_yoy_pct_change,tingkat_pengangguran_terbuka_yoy_change,tingkat_pengangguran_terbuka_yoy_pct_change,persentase_miskin_rolling_3y,arah_tren_kemiskinan,persentase_penduduk_miskin_risk_z,indeks_keparahan_kemiskinan_risk_z,indeks_pembangunan_manusia_risk_z,tingkat_pengangguran_terbuka_risk_z,jumlah_komponen_skor_kerentanan,skor_kerentanan_sosial,peringkat_prioritas_intervensi,prioritas_intervensi,jumlah_indikator_diimputasi,jumlah_indikator_tersedia
32,JAWA BARAT,3278,KOTA TASIKMALAYA,2010,263177.0,False,20.71,False,1.17,False,66.58,False,8.16,False,,,,,,,,,,,20.71,belum_ada_pembanding,2.352868910697587,3.5047578180341006,-0.05796481277545533,-0.7231177470666741,4,1.2691,1,sangat_tinggi,0,5
32,JAWA BARAT,3215,KABUPATEN KARAWANG,2010,266597.0,False,12.21,False,0.78,False,64.58,False,14.88,False,,,,,,,,,,,12.21,belum_ada_pembanding,0.21169522626618215,1.5951262073481371,0.32405930184096854,1.4926509791257025,4,0.9059,2,sangat_tinggi,0,5
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,2010,216388.0,False,14.68,False,0.58,False,61.34,False,13.31,False,,,,,,,,,,,14.68,belum_ada_pembanding,0.8338951086833079,0.6158279454578991,0.9429383675195743,0.9749788213694478,4,0.8419,3,sangat_tinggi,0,5
32,JAWA BARAT,3209,KABUPATEN CIREBON,2010,230346.0,False,16.12,False,0.58,False,63.64,False,12.97,False,,,,,,,,,,,16.12,belum_ada_pembanding,1.1966351211046284,0.6158279454578991,0.5036106357106873,0.8628714751037622,4,0.7947,4,sangat_tinggi,0,5
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,2010,264576.0,False,16.58,False,0.52,False,60.86,False,11.29,False,,,,,,,,,,,16.58,belum_ada_pembanding,1.3125104028503274,0.32203846689082805,1.0346241550275168,0.30892929355566756,4,0.7445,5,sangat_tinggi,0,5
32,JAWA BARAT,3203,KABUPATEN CIANJUR,2010,202438.0,False,14.32,False,0.38,False,58.58,False,11.21,False,,,,,,,,,,,14.32,belum_ada_pembanding,0.7432101055779778,-0.3634703164323384,1.4701316456902402,0.2825510944343303,4,0.5331,6,tinggi,0,5
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,2010,263377.0,False,15.51,False,0.67,False,62.3,False,5.82,False,,,,,,,,,,,15.51,belum_ada_pembanding,1.0429744213983745,1.0565121633085064,0.759566792503692,-1.494680071365805,4,0.3411,7,tinggi,0,5
32,JAWA BARAT,3272,KOTA SUKABUMI,2010,284339.0,False,9.24,False,0.52,False,67.94,False,15.65,False,,,,,,,,,,,9.24,belum_ada_pembanding,-0.5364560493527913,0.32203846689082805,-0.31774121071462347,1.7465411456685789,4,0.3036,8,tinggi,0,5
32,JAWA BARAT,3271,KOTA BOGOR,2010,278530.0,False,9.47,False,0.48,False,71.25,False,17.2,False,,,,,,,,,,,9.47,belum_ada_pembanding,-0.4785184084799414,0.12617881451278035,-0.9499911204048054,2.2576187536444987,4,0.2388,9,tinggi,0,5
32,JAWA BARAT,3213,KABUPATEN SUBANG,2010,234803.0,False,13.54,False,0.52,False,63.54,False,8.72,False,,,,,,,,,,,13.54,belum_ada_pembanding,0.5467259321830957,0.32203846689082805,0.5227118414415088,-0.5384703532173092,4,0.2133,10,tinggi,0,5
32,JAWA BARAT,3205,KABUPATEN GARUT,2010,180406.0,False,13.94,False,0.34,False,60.23,False,7.75,False,,,,,,,,,,,13.94,belum_ada_pembanding,0.6474870467445737,-0.5593299688103859,1.1549617511316908,-0.8583060175635304,4,0.0962,11,tinggi,0,5
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,2010,226118.0,False,10.57,False,0.55,False,64.93,False,9.54,False,,,,,,,,,,,10.57,belum_ada_pembanding,-0.2014253434358773,0.46893320617436385,0.25720508178309276,-0.26809381222359707,4,0.0642,12,tinggi,0,5
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,2010,186126.0,False,12.78,False,0.36,False,60.21,False,7.79,False,,,,,,,,,,,12.78,belum_ada_pembanding,0.35527981451628776,-0.46140014262136225,1.1587819922778542,-0.8451169180028615,4,0.0519,13,tinggi,0,5
32,JAWA BARAT,3274,KOTA CIREBON,2010,251375.0,False,12.0,False,0.51,False,70.74,False,11.67,False,,,,,,,,,,,12.0,belum_ada_pembanding,0.15879564112140604,0.27307355379631615,-0.8525749711776164,0.43422573938202247,4,0.0034,14,sedang,0,5
32,JAWA BARAT,3201,KABUPATEN BOGOR,2010,214338.0,False,9.97,False,0.43,False,64.35,False,10.64,False,,,,,,,,,,,9.97,belum_ada_pembanding,-0.35256701527809403,-0.11864575095977903,0.36799207502185804,0.09460642569479831,4,-0.0022,15,sedang,0,5
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,2010,184127.0,False,10.65,False,0.3,False,60.69,False,9.89,False,,,,,,,,,,,10.65,belum_ada_pembanding,-0.18127312052358172,-0.7551896211884336,1.067096204769913,-0.1526891910677437,4,-0.0055,16,sedang,0,5
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,2010,200171.0,False,14.68,False,0.34,False,64.4,False,7.87,False,,,,,,,,,,,14.68,belum_ada_pembanding,0.8338951086833079,-0.5593299688103859,0.3584414721564453,-0.8187387188815236,4,-0.0464,17,sedang,0,5
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,2010,230637.0,False,12.94,False,0.47,False,66.04,False,7.9,False,,,,,,,,,,,12.94,belum_ada_pembanding,0.39558426034087896,0.07721390141826842,0.045181698170977606,-0.8088468942110218,4,-0.0727,18,sedang,0,5
32,JAWA BARAT,3277,KOTA CIMAHI,2010,280155.0,False,7.4,False,0.42,False,73.76,False,13.59,False,,,,,,,,,,,7.4,belum_ada_pembanding,-0.9999571763355896,-0.16761066405429095,-1.4294313842484183,1.06730251829413,4,-0.3824,19,sedang,0,5
32,JAWA BARAT,3204,KABUPATEN BANDUNG,2010,217452.0,False,9.29,False,0.24,False,67.28,False,10.69,False,,,,,,,,,,,9.29,belum_ada_pembanding,-0.5238609100326068,-1.0489790997555049,-0.19167325289120424,0.1110928001456341,4,-0.4134,20,sedang,0,5
32,JAWA BARAT,3207,KABUPATEN CIAMIS,2010,208960.0,False,10.34,False,0.4,False,64.64,False,5.12,False,,,,,,,,,,,10.34,belum_ada_pembanding,-0.25936298430872723,-0.26554049024331455,0.3125985784024754,-1.725489313677511,4,-0.4844,21,rendah,0,5
32,JAWA BARAT,3275,KOTA BEKASI,2010,332849.0,False,6.3,False,0.39,False,76.77,False,12.11,False,,,,,,,,,,,6.3,belum_ada_pembanding,-1.2770502413796538,-0.3145054033378265,-2.0043776767461345,0.5793058345493802,4,-0.7542,22,rendah,0,5
32,JAWA BARAT,3279,KOTA BANJAR,2010,193305.0,False,8.47,False,0.25,False,66.81,False,5.87,False,,,,,,,,,,,8.47,belum_ada_pembanding,-0.7304211948836361,-1.000014186660993,-0.10189758595634484,-1.478193696914969,4,-0.8276,23,rendah,0,5
32,JAWA BARAT,3216,KABUPATEN BEKASI,2010,271901.0,False,6.11,False,0.18,False,67.58,False,9.03,False,,,,,,,,,,,6.11,belum_ada_pembanding,-1.3249117707963558,-1.3427685783225762,-0.24897687008366728,-0.4362548316221256,4,-0.8382,24,rendah,0,5
32,JAWA BARAT,3273,KOTA BANDUNG,2010,279784.0,False,4.95,False,0.29,False,77.49,False,12.17,False,,,,,,,,,,,4.95,belum_ada_pembanding,-1.6171190030246416,-0.8041545342829455,-2.141906358008047,0.5990894838903837,4,-0.991,25,rendah,0,5
32,JAWA BARAT,3276,KOTA DEPOK,2010,310279.0,False,2.84,False,0.14,False,76.66,False,8.34,False,,,,,,,,,,,2.84,belum_ada_pembanding,-2.1486338823364375,-1.5386282307006236,-1.9833663504422314,-0.6637667990436641,4,-1.5836,26,rendah,0,5
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2010,,False,,False,,False,,False,,,,,,,,,,,,,,belum_ada_pembanding,,,,,0,,,,0,0
32,JAWA BARAT,3278,KOTA TASIKMALAYA,2011,293985.0,False,19.98,False,0.94,False,67.18,False,9.14,False,30808.0,11.706190130596529,-0.7300000000000004,-3.524867213906324,-0.22999999999999998,-19.658119658119656,0.6000000000000085,0.9011715229798822,0.9800000000000004,12.00980392156863,20.345,turun,2.34989532957772,2.9038548236808626,-0.057950843021182905,-0.4746648109704381,4,1.1803,1,sangat_tinggi,0,5
32,JAWA BARAT,3203,KABUPATEN CIANJUR,2011,235202.0,False,13.82,False,0.64,False,59.38,False,10.15,False,32764.0,16.18470840454855,-0.5,-3.4916201117318413,0.26,68.42105263157893,0.8000000000000043,1.3656538067599922,-1.0600000000000005,-9.455842997323828,14.07,turun,0.7402155212497286,1.314376393876601,1.4353694828613794,0.5934326985483038,4,1.0208,2,sangat_tinggi,0,5
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,2011,301788.0,False,16.01,False,0.6,False,61.47,False,10.11,False,37212.0,14.06476777939043,-0.5699999999999967,-3.437876960192987,0.07999999999999996,15.384615384615374,0.6099999999999994,1.0023003614853643,-1.1799999999999997,-10.451727192205485,16.295,turun,1.3124880505091934,1.102445936569366,1.0352362160543862,0.5511318070822141,4,1.0003,3,sangat_tinggi,0,5
32,JAWA BARAT,3209,KABUPATEN CIREBON,2011,262374.0,False,15.56,False,0.51,False,64.17,False,10.18,False,32028.0,13.904300487093323,-0.5600000000000005,-3.47394540942928,-0.06999999999999995,-12.06896551724137,0.5300000000000011,0.8328095537397884,-2.790000000000001,-21.5111796453354,15.84,turun,1.1948978047709469,0.6256024076280876,0.5183176417104219,0.6251583671478698,4,0.741,4,sangat_tinggi,0,5
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,2011,227988.0,False,14.22,False,0.48,False,62.36,False,9.38,False,11600.0,5.360740891361804,-0.4599999999999991,-3.133514986376018,-0.09999999999999998,-17.24137931034483,1.019999999999996,1.6628627323117096,-3.9299999999999997,-29.526671675432002,14.45,turun,0.8447401841281696,0.4666545646476613,0.8648445378447092,-0.22085946217390506,4,0.4888,5,sangat_tinggi,0,5
32,JAWA BARAT,3274,KOTA CIREBON,2011,284543.0,False,11.56,False,0.64,False,71.49,False,10.56,False,33168.0,13.194629537543513,-0.4399999999999995,-3.6666666666666625,0.13,25.49019607843137,0.75,1.060220525869382,-1.1099999999999994,-9.51156812339331,11.780000000000001,turun,0.14965117598653702,1.314376393876601,-0.8831060487332114,1.0270168360757141,4,0.402,6,tinggi,0,5
32,JAWA BARAT,3205,KABUPATEN GARUT,2011,202350.0,False,13.47,False,0.47,False,60.55,False,8.9,False,21944.0,12.163675265789387,-0.46999999999999886,-3.371592539454793,0.12999999999999995,38.23529411764704,0.3200000000000003,0.5312966959986731,1.1500000000000004,14.83870967741936,13.705,turun,0.6487564412310928,0.4136719503208525,1.2113714339789963,-0.7284701597669712,4,0.3863,7,tinggi,0,5
32,JAWA BARAT,3201,KABUPATEN BOGOR,2011,235682.0,False,9.65,False,0.41,False,64.78,False,10.73,False,21344.0,9.958103556065655,-0.3200000000000003,-3.2096288866599876,-0.020000000000000018,-4.651162790697683,0.4300000000000068,0.6682206682206759,0.08999999999999986,0.8458646616541277,9.81,turun,-0.34945408925801874,0.09577626436000022,0.4015323341734525,1.2067956248065916,4,0.3387,8,tinggi,0,5
32,JAWA BARAT,3215,KABUPATEN KARAWANG,2011,288001.0,False,11.8,False,0.41,False,65.21,False,10.06,False,21404.0,8.028597471089327,-0.41000000000000014,-3.357903357903358,-0.37000000000000005,-47.435897435897445,0.6299999999999955,0.9755342211210882,-4.82,-32.392473118279575,12.005,turun,0.21236597371360166,0.09577626436000022,0.31920826492608195,0.49825569274960424,4,0.2814,9,tinggi,0,5
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,2011,214191.0,False,10.28,False,0.43,False,61.14,False,9.47,False,30064.0,16.327860661391313,-0.370000000000001,-3.4741784037558787,0.13,43.333333333333336,0.45000000000000284,0.7414730598121588,-0.41999999999999993,-4.246713852376138,10.465,turun,-0.18482774522447445,0.20174149301361777,1.098415152918648,-0.12568245637520542,4,0.2474,10,tinggi,0,5
32,JAWA BARAT,3204,KABUPATEN BANDUNG,2011,228092.0,False,8.99,False,0.5,False,67.78,False,10.42,False,10640.0,4.893033864944907,-0.29999999999999893,-3.229278794402568,0.26,108.33333333333334,0.5,0.7431629013079588,-0.2699999999999996,-2.5257249766136525,9.14,turun,-0.5219197830074465,0.5726197933012789,-0.1728216373198404,0.8789637159444028,4,0.1892,11,tinggi,0,5
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,2011,230251.0,False,14.2,False,0.39,False,65.04,False,9.01,False,30080.0,15.027151785223625,-0.4800000000000004,-3.2697547683923744,0.04999999999999999,14.705882352941169,0.6400000000000006,0.9937888198757738,1.1399999999999997,14.485387547649298,14.44,turun,0.8395139509842472,-0.010188964293617027,0.35175498997736615,-0.6121427082352275,4,0.1422,12,tinggi,0,5
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,2011,300741.0,False,14.98,False,0.46,False,62.67,False,7.8,False,37364.0,14.186508313178447,-0.5299999999999994,-3.417150225660859,-0.21000000000000002,-31.343283582089555,0.37000000000000455,0.5939004815409321,1.9799999999999995,34.020618556701024,15.245000000000001,turun,1.0433370435972074,0.36068933599404407,0.8054946274570685,-1.8917446750844136,4,0.0794,13,tinggi,0,5
32,JAWA BARAT,3213,KABUPATEN SUBANG,2011,243311.0,False,13.06,False,0.33,False,64.21,False,9.1,False,8508.0,3.6234630732997486,-0.47999999999999865,-3.545051698670598,-0.19,-36.53846153846154,0.6699999999999946,1.0544538873150655,0.379999999999999,4.357798165137594,13.3,turun,0.5416186617806907,-0.32808465025446937,0.5106595887571795,-0.5169657024365278,4,0.0518,14,sedang,0,5
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,2011,236314.0,False,10.22,False,0.44,False,65.51,False,9.48,False,10196.0,4.509150089776126,-0.34999999999999964,-3.31125827814569,-0.11000000000000004,-20.000000000000007,0.5799999999999983,0.8932696750346469,-0.05999999999999872,-0.6289308176100517,10.395,turun,-0.20050644465624026,0.25472410734042655,0.26177286777675046,-0.11510723350868345,4,0.0502,15,sedang,0,5
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,2011,239009.0,False,12.48,False,0.5,False,66.16,False,8.04,False,8372.0,3.6299466260834024,-0.4599999999999991,-3.554868624420393,0.030000000000000027,6.382978723404253,0.11999999999999034,0.1817080557237949,0.1399999999999988,1.7721518987341645,12.71,turun,0.3900579006069513,0.5726197933012789,0.13732950728653864,-1.6379393262878816,4,-0.1345,16,sedang,0,5
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,2011,209238.0,False,12.36,False,0.26,False,61.05,False,8.29,False,23112.0,12.417394668128034,-0.41999999999999993,-3.2863849765258246,-0.09999999999999998,-27.777777777777768,0.8399999999999963,1.395117090184339,0.4999999999999991,6.41848523748394,12.57,turun,0.3587005017434187,-0.6989629505421304,1.1156457720634474,-1.3735587546248267,4,-0.1495,17,sedang,0,5
32,JAWA BARAT,3272,KOTA SUKABUMI,2011,334735.0,False,8.95,False,0.26,False,68.67,False,10.1,False,50396.0,17.723914060329406,-0.2900000000000009,-3.1385281385281516,-0.26,-50.0,0.730000000000004,1.074477480129521,-5.550000000000001,-35.4632587859425,9.094999999999999,turun,-0.5323722492952908,-0.6989629505421304,-0.3432133155295174,0.5405565842156921,4,-0.2585,18,sedang,0,5
32,JAWA BARAT,3271,KOTA BOGOR,2011,305870.0,False,9.16,False,0.26,False,71.72,False,10.31,False,27340.0,9.815818762790363,-0.3100000000000005,-3.2734952481520696,-0.21999999999999997,-45.83333333333333,0.46999999999999886,0.6596491228070267,-6.889999999999999,-40.05813953488372,9.315000000000001,turun,-0.47749680128410904,-0.6989629505421304,-0.9271398532143647,0.7626362644126592,4,-0.3352,19,sedang,0,5
32,JAWA BARAT,3207,KABUPATEN CIAMIS,2011,233528.0,False,9.98,False,0.27,False,65.48,False,8.86,False,24568.0,11.757274119448692,-0.35999999999999943,-3.481624758220503,-0.13,-32.49999999999999,0.8400000000000034,1.299504950495045,3.7399999999999993,73.04687499999997,10.16,turun,-0.2632212423833049,-0.6459803362153217,0.2675164074916836,-0.7707710512330609,4,-0.3531,20,sedang,0,5
32,JAWA BARAT,3216,KABUPATEN BEKASI,2011,300013.0,False,5.93,False,0.25,False,68.66,False,10.27,False,28112.0,10.339057230388992,-0.1800000000000006,-2.9459901800327426,0.07,38.888888888888886,1.0799999999999983,1.5981059485054683,1.2400000000000002,13.732004429678856,6.02,turun,-1.32153345402752,-0.7519455648689393,-0.34129880229120546,0.7203353729465695,4,-0.4236,21,rendah,0,5
32,JAWA BARAT,3277,KOTA CIMAHI,2011,293143.0,False,7.15,False,0.19,False,74.41,False,10.32,False,12988.0,4.636005068622717,-0.25,-3.378378378378377,-0.22999999999999998,-54.761904761904766,0.6499999999999915,0.8812364425162533,-3.2699999999999996,-24.061810154525386,7.275,turun,-1.002733232248275,-1.0698412508297914,-1.4421439143200168,0.7732114872791812,4,-0.6854,22,rendah,0,5
32,JAWA BARAT,3273,KOTA BANDUNG,2011,292104.0,False,4.78,False,0.2,False,78.13,False,10.34,False,12320.0,4.403396906184764,-0.16999999999999993,-3.4343434343434343,-0.08999999999999997,-31.034482758620683,0.6400000000000006,0.825913021034963,-1.83,-15.036976170912075,4.865,turun,-1.622041859803038,-1.0168586365029828,-2.1543428389717,0.7943619330122251,4,-0.9997,23,rendah,0,5
32,JAWA BARAT,3275,KOTA BEKASI,2011,365721.0,False,6.12,False,0.07,False,77.48,False,10.51,False,32872.0,9.875949754993997,-0.17999999999999972,-2.857142857142858,-0.32,-82.05128205128204,0.710000000000008,0.9248404324606163,-1.5999999999999996,-13.212221304706851,6.21,turun,-1.2718842391602605,-1.7056326227514962,-2.029899478481488,0.9741407217431025,4,-1.0083,24,rendah,0,5
32,JAWA BARAT,3276,KOTA DEPOK,2011,358259.0,False,2.75,False,0.14,False,76.96,False,10.6,False,47980.0,15.46350220285615,-0.08999999999999986,-3.169014084507038,0.0,0.0,0.29999999999999716,0.3913383772501833,2.26,27.098321342925647,2.795,stabil,-2.152504523911126,-1.3347543224638352,-1.9303447900893154,1.0693177275418022,4,-1.0871,25,rendah,0,5
32,JAWA BARAT,3279,KOTA BANJAR,2011,219541.0,False,8.21,False,0.14,False,67.15,False,7.18,False,26236.0,13.572333876516396,-0.2599999999999998,-3.0696576151121535,-0.10999999999999999,-43.99999999999999,0.3400000000000034,0.5089058524173184,1.3099999999999996,22.316865417376476,8.34,turun,-0.7257428756204062,-1.3347543224638352,-0.05220730330624976,-2.54740849280879,4,-1.165,26,rendah,0,5
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2011,,False,,False,,False,,False,,,,,,,,,,,,,,belum_ada_pembanding,,,,,0,,,,0,0
32,JAWA BARAT,3209,KABUPATEN CIREBON,2012,281027.0,False,14.96,False,0.51,False,64.48,False,16.04,False,18653.0,7.109317234177159,-0.5999999999999996,-3.856041131105392,0.0,0.0,0.3100000000000023,0.48309178743961567,5.859999999999999,57.563850687622775,15.546666666666667,turun,1.2226076485084731,0.5726166689013537,0.5951944792912075,2.9343826051987674,4,1.3312,1,sangat_tinggi,0,5
32,JAWA BARAT,3278,KOTA TASIKMALAYA,2012,317037.0,False,18.94,False,1.18,False,67.84,False,7.03,False,23052.0,7.8412163885912545,-1.0399999999999991,-5.205205205205199,0.24,25.531914893617014,0.6599999999999966,0.9824352485858778,-2.1100000000000003,-23.085339168490158,19.87666666666667,turun,2.289888224412445,3.6897986602330968,-0.06440452757014091,-0.7851589190361943,4,1.2825,2,sangat_tinggi,0,5
32,JAWA BARAT,3203,KABUPATEN CIANJUR,2012,250032.0,False,13.18,False,0.48,False,60.28,False,11.26,False,14830.0,6.305218493040021,-0.6400000000000006,-4.630969609261948,-0.16000000000000003,-25.0,0.8999999999999986,1.515661839003024,1.1099999999999994,10.935960591132998,13.773333333333333,turun,0.7452811597876011,0.43304135585664855,1.4196932378678937,0.9610853259708966,4,0.8898,3,sangat_tinggi,0,5
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,2012,326962.0,False,14.46,False,0.69,False,63.13,False,6.71,False,26221.0,8.71879790251413,-0.5199999999999996,-3.471295060080104,0.22999999999999993,49.99999999999998,0.46000000000000085,0.7340035104515641,-1.0899999999999999,-13.97435897435897,14.983333333333334,turun,1.0885271741486777,1.410068547169583,0.8602119374051425,-0.9172625025828302,4,0.6104,4,sangat_tinggi,0,5
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,2012,325787.0,False,15.44,False,0.44,False,62.09,False,7.75,False,23999.0,7.9522711307275395,-0.5700000000000021,-3.560274828232368,-0.15999999999999998,-26.66666666666666,0.6200000000000045,1.008622092077438,-2.3599999999999994,-23.34322453016815,16.01,turun,1.3513249038938764,0.24694093846370874,1.0643735347669883,-0.487925856056264,4,0.5437,5,sangat_tinggi,0,5
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,2012,241892.0,False,13.35,False,0.38,False,63.17,False,10.09,False,13904.0,6.098566591224097,-0.870000000000001,-6.118143459915615,-0.09999999999999998,-20.833333333333325,0.8100000000000023,1.2989095574085896,0.7099999999999991,7.56929637526651,14.083333333333334,turun,0.7908685210699316,-0.03220968762570113,0.8523595682758408,0.4780815986285097,4,0.5223,6,tinggi,0,5
32,JAWA BARAT,3215,KABUPATEN KARAWANG,2012,310751.0,False,11.11,False,0.39,False,65.97,False,11.25,False,22750.0,7.899278127506504,-0.6900000000000013,-5.847457627118658,-0.019999999999999962,-4.8780487804877986,0.7600000000000051,1.1654654194142022,1.1899999999999995,11.829025844930419,11.706666666666669,turun,0.19018799593804792,0.014315416722533893,0.3026937292247176,0.9569570889850643,4,0.366,7,tinggi,0,5
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,2012,245476.0,False,13.7,False,0.48,False,65.6,False,7.09,False,15225.0,6.612349132034168,-0.5,-3.5211267605633756,0.08999999999999997,23.076923076923062,0.5599999999999881,0.8610086100860892,-1.92,-21.309655937846838,14.193333333333333,turun,0.8847248531217882,0.43304135585664855,0.3753281436707599,-0.7603894971212003,4,0.2332,8,tinggi,0,5
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,2012,222594.0,False,11.76,False,0.62,False,61.69,False,4.9,False,13356.0,6.383161758380407,-0.5999999999999996,-4.854368932038833,0.36,138.46153846153845,0.6400000000000006,1.0483210483210437,-3.389999999999999,-40.892641737032555,12.299999999999999,turun,0.3644926126057821,1.0843928167319383,1.142897226060007,-1.6644733970184884,4,0.2318,9,tinggi,0,5
32,JAWA BARAT,3205,KABUPATEN GARUT,2012,213707.0,False,12.72,False,0.4,False,61.04,False,6.38,False,11357.0,5.612552508030633,-0.75,-5.56792873051225,-0.06999999999999995,-14.893617021276583,0.490000000000002,0.8092485549132888,-2.5200000000000005,-28.314606741573034,13.376666666666667,turun,0.6219271233765895,0.06084052107076891,1.2704982244111604,-1.0534943231152982,4,0.2249,10,tinggi,0,5
32,JAWA BARAT,3274,KOTA CIREBON,2012,307812.0,False,11.1,False,0.38,False,71.97,False,12.5,False,23269.0,8.177674376104838,-0.46000000000000085,-3.979238754325265,-0.26,-40.625,0.480000000000004,0.6714225765841464,1.9399999999999995,18.37121212121211,11.553333333333333,turun,0.18750638645085205,-0.03220968762570113,-0.8751616401705475,1.47298671221411,4,0.1883,11,tinggi,0,5
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,2012,227741.0,False,9.79,False,0.29,False,62.27,False,9.74,False,13550.0,6.326129482564635,-0.4900000000000002,-4.76653696498055,-0.14,-32.55813953488372,1.1300000000000026,1.8482172064115288,0.2699999999999996,2.8511087645195277,10.24,turun,-0.16378445637181213,-0.4509356267598161,1.0290378736851302,0.33359330412437704,4,0.187,12,tinggi,0,5
32,JAWA BARAT,3204,KABUPATEN BANDUNG,2012,241947.0,False,8.33,False,0.37,False,68.13,False,11.6,False,13855.0,6.074303351279298,-0.6600000000000001,-7.341490545050055,-0.13,-26.0,0.3499999999999943,0.5163765122454977,1.1799999999999997,11.324376199616125,8.87,turun,-0.5552994415024145,-0.07873479197393615,-0.12133420375757716,1.101445383489197,4,0.0865,13,tinggi,0,5
32,JAWA BARAT,3213,KABUPATEN SUBANG,2012,257543.0,False,12.49,False,0.3,False,64.86,False,8.01,False,14232.0,5.8493039772143485,-0.5700000000000003,-4.364471669218995,-0.030000000000000027,-9.090909090909093,0.6500000000000057,1.012303379535906,-1.0899999999999999,-11.97802197802198,13.030000000000001,turun,0.5602501051710835,-0.40441052241158104,0.5205969725628415,-0.38059169442462254,4,0.074,14,sedang,0,5
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,2012,251132.0,False,9.57,False,0.39,False,66.3,False,9.26,False,14818.0,6.27047064498929,-0.6500000000000004,-6.360078277886505,-0.04999999999999999,-11.363636363636365,0.789999999999992,1.2059227598839817,-0.22000000000000064,-2.320675105485237,10.12,turun,-0.2227798650901218,0.014315416722533893,0.23791168390797837,0.13543792880442326,4,0.0412,15,sedang,0,5
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,2012,249315.0,False,11.87,False,0.44,False,67.36,False,7.42,False,10306.0,4.311971515716984,-0.6100000000000012,-4.887820512820518,-0.06,-12.0,1.2000000000000028,1.813784764207993,-0.6199999999999992,-7.711442786069645,12.43,turun,0.3939903169649369,0.24694093846370874,0.029823901981481087,-0.6241576765887321,4,0.0116,16,sedang,0,5
32,JAWA BARAT,3201,KABUPATEN BOGOR,2012,252542.0,False,8.83,False,0.29,False,65.66,False,9.07,False,16860.0,7.15370711382286,-0.8200000000000003,-8.497409326424876,-0.12,-29.268292682926834,0.8799999999999955,1.3584439641864732,-1.6600000000000001,-15.470643056849953,9.483333333333334,turun,-0.4212189671426191,-0.4509356267598161,0.36354958997680675,0.0570014260736085,4,-0.1129,17,sedang,0,5
32,JAWA BARAT,3272,KOTA SUKABUMI,2012,370633.0,False,8.42,False,0.18,False,69.74,False,11.63,False,35898.0,10.724304300416755,-0.5299999999999994,-5.921787709497195,-0.08000000000000002,-30.76923076923077,1.0699999999999932,1.558176787534582,1.5300000000000011,15.148514851485162,8.87,turun,-0.5311649561176514,-0.9627117745904008,-0.4373920612119732,1.1138300944466946,4,-0.2044,18,sedang,0,5
32,JAWA BARAT,3207,KABUPATEN CIAMIS,2012,251624.0,False,9.63,False,0.46,False,66.29,False,5.28,False,18096.0,7.748963721695046,-0.34999999999999964,-3.50701402805611,0.19,70.37037037037037,0.8100000000000023,1.2370189370800366,-3.579999999999999,-40.40632054176072,9.983333333333334,turun,-0.20669020816694622,0.3399911471601788,0.23987477619030204,-1.5076003915568583,4,-0.2836,19,sedang,0,5
